INN,employees,expenses,okved_main_code,okved_main_name,org_name,place_info,revenue,revenue_date,short_name
7805636384,13,352490000,46.38.1,"Торговля оптовая рыбой, ракообразными и моллюсками, консервами и пресервами из рыбы и морепродуктов","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРО-ЗАПАДНАЯ ТОРГОВАЯ КОМПАНИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",353269000,31.12.2018,"ООО ""СЗТК"""
7840461673,1,14000,66.19,"Деятельность вспомогательная прочая в сфере финансовых услуг, кроме страхования и пенсионного обеспечения","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕАЛ ВМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",17000,31.12.2018,"ООО ""РЕАЛ ВМ"""
7805397496,1,312788000,52.29,"Деятельность вспомогательная прочая, связанная с перевозками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""ДАС"""
7816482190,19,15721000,96.03,Организация похорон и представление связанных с ними услуг,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРТ СТОУН МАСТЕР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",19056000,31.12.2018,"ООО ""АРТ СТОУН МАСТЕР"""
7819023324,4,113000,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАНТАЗИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",293000,31.12.2018,"ООО ""ФАНТАЗИЯ"""
4720023087,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПУТНИК +""",,,,
7814434786,1,1494000,72.19,Научные исследования и разработки в области естественных и технических наук прочие,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОЛЕКУЛЯРНАЯ ИДЕНТИФИКАЦИЯ РАСТЕНИЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1512000,31.12.2018,"ООО ""МИР"""
7802313561,6,16796000,82.99,"Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЬЮТЕРНЫЕ ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",18937000,31.12.2018,"ООО ""КОМПЬЮТЕРНЫЕ ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ"""
7842357124,1,1103000,68.31.12,Предоставление посреднических услуг при купле-продаже нежилого недвижимого имущества за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕХА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1048000,31.12.2018,"ООО ""ВЕХА"""
7804123911,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮРИДИЧЕСКОЕ БЮРО АСПАТ""",,,,
7810842294,,5334000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БРИСТОЛЬ С.-ПБ""",,5320000,31.12.2018,
7819025628,20,12259000,33.12,Ремонт машин и оборудования,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЗАПЛИФТСЕРВИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",15906000,31.12.2018,"ООО  ""СЕВЗАПЛИФТСЕРВИС"""
7819019783,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТИЙСКИЙ МЕТАЛЛ""",,,,
7811402747,37,54437000,73.11,Деятельность рекламных агентств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИНОСТРОЙСЕРВИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",57820000,31.12.2018,"ООО ""КИНОСТРОЙСЕРВИС"""
7819303113,35,16960000,62.01,Разработка компьютерного программного обеспечения,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОРМАЦИОННАЯ СЕТЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",76511000,31.12.2018,"ООО ""ИНФОРМАЦИОННАЯ СЕТЬ"""
7819002780,2,1764000,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮСИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1814000,31.12.2018,"ООО ""ЮСИ"""
7819305128,1,0,71.20.5,Технический осмотр автотранспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХОСМОТР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""ТЕХОСМОТР"""
7802135301,3,5629000,86.23,Стоматологическая практика,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АССОЛЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",7543000,31.12.2018,"ООО ""АССОЛЬ"""
7819029990,36,101603000,62.01,Разработка компьютерного программного обеспечения,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОКТЕТ ЛАБЗ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",128539000,31.12.2018,"ООО ""ОКТЕТ ЛАБЗ"""
7823005590,22,52383000,68.31.12,Предоставление посреднических услуг при купле-продаже нежилого недвижимого имущества за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",110477000,31.12.2018,"ООО ""АРСЕНАЛ"""
7816492705,,0,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ДИКАЖЕРО СПБ""",,0,31.12.2018,
7805607471,3,781000,52.29,"Деятельность вспомогательная прочая, связанная с перевозками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИЭЛЭС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",781000,31.12.2018,"ООО ""СИЭЛЭС"""
7724924722,1,1000,45.1,Торговля автотранспортными средствами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАКЕР ТРЕЙЛЕРС. РУС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",2000,31.12.2018,"ООО ""КРАКЕР ТРЕЙЛЕРС. РУС"""
7810379848,5,11231000,52.29,"Деятельность вспомогательная прочая, связанная с перевозками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМГ-ЛОГИСТИКА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",11041000,31.12.2018,"ООО ""АМГ-ЛОГИСТИКА"""
7805466870,1,615000,63.11.1,Деятельность по созданию и использованию баз данных и информационных ресурсов,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОПРОЕКТЫ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",2167000,31.12.2018,"ООО ""ЭКОПРОЕКТЫ"""
7819310664,2,1400000,62.09,"Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВАНТА ТЕЛЕКОМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1481000,31.12.2018,"ООО ""КВАНТА ТЕЛЕКОМ"""
7819316320,45,781783000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕНСАР ИННОВЭЙТИВ СОЛЮШНЗ""",,644229000,31.12.2018,
7823005374,29,35609000,72.19,Научные исследования и разработки в области естественных и технических наук прочие,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР СТАНДАРТНЫХ ОБРАЗЦОВ И ВЫСОКОЧИСТЫХ ВЕЩЕСТВ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",41431000,31.12.2018,"ООО ""ЦСОВВ"""
7819019014,76,83426000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОДВОРЦОВОЕ ОПТОВО-РОЗНИЧНОЕ ОБЪЕДИНЕНИЕ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",85267000,31.12.2018,"ООО ""ПЕТРОДВОРЦОВОЕ ОПТОВО-РОЗНИЧНОЕ ОБЪЕДИНЕНИЕ"""
7819309884,15,37841000,61.10,Деятельность в области связи на базе проводных технологий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФО-ЛАН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",39309000,31.12.2018,"ООО ""ИНФО-ЛАН"""
7804638149,,,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАСКАД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ООО ""КАСКАД"""
7819301081,1,0,,,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТТТ""",,0,31.12.2018,
7819011255,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЫМОК""",,,,
7810707383,2,85000,69.20.2,Деятельность по оказанию услуг в области бухгалтерского учета,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БУХГАЛТЕРСКАЯ КОМПАНИЯ ""ФИНАНСЫ ПЕТЕРБУРГА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",67000,31.12.2018,"ООО ""БК ""ФП"""
7810356431,2,451000,62.09,"Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИФРОВОЕ ИСКУССТВО""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",509000,31.12.2018,"ООО ""ЦИФРОВОЕ ИСКУССТВО"""
7811586653,27,55690000,10.71,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНДРЕЕВСКИЙ КД СЕВЕРО-ЗАПАД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",55748000,31.12.2018,"ООО ""АНДРЕЕВСКИЙ КД СЕВЕРО-ЗАПАД"""
7819029750,1,0,55.10,Деятельность гостиниц и прочих мест для временного проживания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""РИЛ"""
7842526407,1,3501000,68.32.1,Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ПУШКИНСКАЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",3930000,31.12.2018,"ООО ""УК ""ПУШКИНСКАЯ"""
7819303191,12,25151000,56.30,Подача напитков,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" А.С.М. ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",26114000,31.12.2018,"ООО "" А.С.М. """
7819303875,1,662000,52.22,"Деятельность вспомогательная, связанная с водным транспортом","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОЛБАЛТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",109000,31.12.2018,"ООО ""ЭКОЛБАЛТ"""
7819302631,1,1174000,46.90,Торговля оптовая неспециализированная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ГАЛИНА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1174000,31.12.2018,"ООО ""ГАЛИНА"""
7811242074,37,402075000,22.21,"Производство пластмассовых плит, полос, труб и профилей","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕДЕРАЛЬНАЯ ТРУБНАЯ КОМПАНИЯ РОСТР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",541253000,31.12.2018,"ООО ""ФТК РОСТР"""
7838341650,1,0,77.39,"Аренда и лизинг прочих видов транспорта, оборудования и материальных средств, не включенных в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРЭК""",САНКТ-ПЕТЕРБУРГ ГОРОД,0,31.12.2018,"ООО ""ТРЭК"""
7807375794,0,0,52.29,"Деятельность вспомогательная прочая, связанная с перевозками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИЭЛЭС СПБ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""СИЭЛЭС СПБ"""
7819313697,1,,62.0,"Разработка компьютерного программного обеспечения, консультационные услуги в данной области и другие сопутствующие услуги","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОДА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ООО ""КОДА"""
7819015228,,,68.32.1,Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе,"ЖИЛИЩНЫЙ КООПЕРАТИВ ""ИНИЦИАТИВА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,
7819031445,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""",,,,
7819021180,8,8272000,32.50,Производство медицинских инструментов и оборудования,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" ЭФА ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",9732000,31.12.2018,"ООО "" ЭФА """
0326488320,,70000,70.22,Консультирование по вопросам коммерческой деятельности и управления,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЮРО НЕГОСУДАРСТВЕННОЙ ЭКСПЕРТИЗЫ ПРОЕКТНОЙ ДОКУМЕНТАЦИИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",82000,31.12.2018,"ООО ""БНЭПД"""
7819315038,38,199978000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАЙВ ГРУПП""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",200754000,31.12.2018,"ООО ""ЛАЙВ ГРУПП"""
7810711630,5,398567000,46.41.1,"Торговля оптовая текстильными изделиями, кроме текстильных галантерейных изделий","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НТК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",401863000,31.12.2018,"ООО ""НТК"""
7811456855,,0,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НК-ЛИДЕР""",,0,31.12.2018,
7811674490,2,,42.21,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦПОДЗЕМСТРОЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ООО ""СПЕЦПОДЗЕМСТРОЙ"""
7819315976,4,8661000,46.90,Торговля оптовая неспециализированная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЗМАИЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",8572000,31.12.2018,"ООО ""ИЗМАИЛ"""
7819302127,3,11653000,77.12,Аренда и лизинг грузовых транспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА ТРАНС АВТО""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",9303000,31.12.2018,"ООО ""АЛЬФА ТРАНС АВТО"""
7819309764,1,,69,Деятельность в области права и бухгалтерского учета,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ВИОЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ООО ""ВИОЛ"""
7810753615,,,46.90,Торговля оптовая неспециализированная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СНАБСЕРВИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ООО ""СНАБСЕРВИС"""
7804479227,1,113000,74.30,Деятельность по письменному и устному переводу,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРРА ФРАНКА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",140000,31.12.2018,"ООО ""ТЕРРА ФРАНКА"""
7805691272,0,338000,71.12.44,"Деятельность, связанная со сбором, обработкой и подготовкой картографической и космической информации, включая аэросъемку","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕЛЁНЫЙ ГОРОД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",293000,31.12.2018,"ООО ""ЗЕЛЁНЫЙ ГОРОД"""
7819315253,1,,72.19,Научные исследования и разработки в области естественных и технических наук прочие,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАСПРЕДЕЛЕННЫЕ МОБИЛЬНЫЕ ТЕХНОЛОГИИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ООО ""МОБТЕХ"""
7819309041,278,429450000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛКОМСЕРВИС Г.ПЕТРОДВОРЦА""",,429485000,31.12.2018,
7819026396,0,0,93.2,Деятельность в области отдыха и развлечений,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРНАЯ ПАЛЬМИРА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""СЕВЕРНАЯ ПАЛЬМИРА"""
7819024656,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОПРОМ""",,,,
7819021415,2,2494000,31.01,Производство мебели для офисов и предприятий торговли,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИНИ-МАКС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",2612000,31.12.2018,"ООО ""МИНИ-МАКС"""
7819013238,,,68.32.1,Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе,ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ № 1297,"САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,ЖСК - 1297
7819318889,1,0,47.59.2,"Торговля розничная различной домашней утварью, ножевыми изделиями, посудой, изделиями из стекла и керамики, в том числе фарфора и фаянса в специализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛД ФРЕНДС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""ОФ"""
7838002390,2,663000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОВА""",САНКТ-ПЕТЕРБУРГ ГОРОД,1094000,31.12.2018,"ООО ""СОВА"""
7819301765,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНАХ""",,,,
7840053547,5,37563000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАБОРАТОРИЯ ТОЧНОГО МАШИННОГО ЗРЕНИЯ""",,35840000,31.12.2018,
7807360276,2,46242000,43.3,Работы строительные отделочные,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГОСТРОЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",46559000,31.12.2018,"ООО ""ВОЛГОСТРОЙ"""
7819320084,5,2951000,71.20.5,Технический осмотр автотранспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПЕРТ-ТЕХНИЧЕСКИЙ ОСМОТР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",2507000,31.12.2018,"ООО ""ЭКСПЕРТ-ТО"""
