INN,employees,expenses,okved_main_code,okved_main_name,org_name,place_info,revenue,revenue_date,short_name
7810623863,8,194462000,52.29,"Деятельность вспомогательная прочая, связанная с перевозками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТ ЛОДЖИСТИКС ГРУПП""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",196856000,31.12.2018,"ООО ""СМАРТ ЛОДЖИСТИКС ГРУПП"""
7801182620,1313,3238666000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТМОСТСТРОЙ""",,3280426000,31.12.2018,
7826077560,0,3000,14.19.32,"Производство одежды из фетра, нетканых материалов, из текстильных материалов с пропиткой или покрытием","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАВИФА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""ТАВИФА"""
7826674038,1,0,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИРМА ""КНОП""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО""КНОП"""
7801251979,0,285000,70.22,Консультирование по вопросам коммерческой деятельности и управления,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕТРАПОЛИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",314000,31.12.2018,"ООО ""ТЕТРАПОЛИС"""
7810474040,1,,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЮКС КАПИТАЛ СТРОЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ООО ""ЛКС"""
4714024942,1,111000,68.1,Покупка и продажа собственного недвижимого имущества,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕТЕВАЯ КОМПАНИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",305000,31.12.2018,"ООО ""СЕТЕВАЯ КОМПАНИЯ"""
7805253889,4,787000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПРЕСС СПБ""",САНКТ-ПЕТЕРБУРГ ГОРОД,814000,31.12.2018,"ООО""ЭКСПРЕСС СПБ"""
4725000982,21,80109000,45.1,Торговля автотранспортными средствами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНТАРЕС АВТО ГРУПП""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",80705000,31.12.2018,"ООО ""АНТАРЕС АВТО ГРУПП"""
7823005744,2,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЫБКОЛХОЗ ""ПРОГРЕСС""",,,,
7819315800,6,17468000,86,Деятельность в области здравоохранения,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТЕРГОФ-МЕД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",24323000,31.12.2018,"ООО ""ПЕТЕРГОФ-МЕД"""
7819018733,1,316000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТЕРГОФ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""ПЕТЕРГОФ"""
7819302350,3,1676000,80.10,Деятельность частных охранных служб,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧАСТНАЯ ОХРАННАЯ ОРГАНИЗАЦИЯ ""РУССКАЯ ОХРАНА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",2279000,31.12.2018,"ООО ""ЧАСТНАЯ ОХРАННАЯ ОРГАНИЗАЦИЯ ""РУССКАЯ ОХРАНА"""
7722572592,2,1356000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАЛОН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1800000,31.12.2018,"ООО ""АВАЛОН"""
7819002194,2,5017000,55.10,Деятельность гостиниц и прочих мест для временного проживания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАДЕЖДА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",18130000,31.12.2018,"ООО ""НАДЕЖДА"""
7838014773,0,1654000,45.20.2,Техническое обслуживание и ремонт прочих автотранспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛИМПИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1470000,31.12.2018,"ООО ""ОЛИМПИЯ"""
7819018814,87,209701000,56.29,Деятельность предприятий общественного питания по прочим видам организации питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАВАЛЕР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",230521000,31.12.2018,"ООО ""КАВАЛЕР"""
7813330216,39,795534000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЛТУШСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",798376000,31.12.2018,"ООО ""КСК"""
7813399017,0,1911000,58.14,Издание журналов и периодических изданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУРСТЕР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1233000,31.12.2018,"ООО ""ТУРСТЕР"""
7805561107,34,379684000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНОЛИТСТРОЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",387825000,31.12.2018,"ООО ""МОНОЛИТСТРОЙ"""
7841426978,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРАТ""",,,,
7810240317,5,5168000,47.61,Торговля розничная книгами в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЛЮС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",5815000,31.12.2018,"ООО ""ПОЛЮС"""
7801499761,1,1075000,82.99,"Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРМИНАЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",2148000,31.12.2018,"ООО ""ТЕРМИНАЛ"""
7813565842,0,6888000,45.2,Техническое обслуживание и ремонт автотранспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОСПРАЙТ АВТОСЕРВИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",6957000,31.12.2018,"ООО ""АВТОСПРАЙТ АВТОСЕРВИС"""
7819026808,1,2433000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТУР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",2440000,31.12.2018,"ООО ""КОНТУР"""
7814421201,1,0,79.11,Деятельность туристических агентств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИ ТУР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""МАКСИ ТУР"""
7819023388,10,4028000,96.02,Предоставление услуг парикмахерскими и салонами красоты,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТИЛЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",5352000,31.12.2018,"ООО ""СТИЛЬ"""
7819305350,12,72659000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИАНА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",73857000,31.12.2018,"ООО ""ЛИАНА"""
7810052345,1,0,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""КОМПЛЕКС"""
7813420815,1,1964000,41.2,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЕМИОЛА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",2035000,31.12.2018,"ООО ""КЕМИОЛА"""
7802354198,12,70596000,41.20,Строительство жилых и нежилых зданий,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТВЭЛЭНЕРГО""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",71503000,31.12.2018,"АО ""ТВЭЛЭНЕРГО"""
7801186399,21,32824000,47.62.1,Торговля розничная газетами и журналами в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЯТОСЛАВ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",33373000,31.12.2018,"ООО ""СВЯТОСЛАВ"""
7819023003,3,1339000,46.39,"Торговля оптовая неспециализированная пищевыми продуктами, напитками и табачными изделиями","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЮКС-АВТО""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1618000,31.12.2018,"ООО ""ЛЮКС-АВТО"""
7810010909,2,44264000,46.46.2,"Торговля оптовая изделиями, применяемыми в медицинских целях","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕЗОПАСНОСТЬ ТРУДА""",САНКТ-ПЕТЕРБУРГ ГОРОД,53807000,31.12.2018,"ООО ""БЕЗОПАСНОСТЬ ТРУДА"""
7804280689,5,68746000,31.01,Производство мебели для офисов и предприятий торговли,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕЗА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",58115000,31.12.2018,"ООО ""ИНТЕЗА"""
6319213124,16,482893000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСТРОЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",495405000,31.12.2018,"ООО ""ИНСТРОЙ"""
7813469271,1,500000,69.10,Деятельность в области права,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕЗАВИСИМЫЙ КОРПОРАТИВНЫЙ КОНСУЛЬТАНТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",471000,31.12.2018,"ООО ""НКК"""
7839404536,1,,68.32.2,Управление эксплуатацией нежилого фонда за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ АЛГОРИТМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ООО ""УК АЛГОРИТМ"""
7819030106,1,18256000,68.2,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" КАМЕЛОТ ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",20316000,31.12.2018,"ООО "" КАМЕЛОТ """
7819315920,2,4048000,58.14,Издание журналов и периодических изданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВАНТОР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",3994000,31.12.2018,"ООО ""КВАНТОР"""
7819303025,1,0,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САДКО""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""САДКО"""
7819026075,4,0,20.13,Производство прочих основных неорганических химических веществ,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""НЕОТЕКПРОДАКТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""НТП"""
7819305375,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТЕРГОФ ПАЛАС""",,,,
7805595829,1,3821000,33.12,Ремонт машин и оборудования,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОГРЕСС СЕРВИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",3652000,31.12.2018,"ООО ""ПРОГРЕСС СЕРВИС"""
7813298700,1,84003000,46.34.1,"Торговля оптовая соками, минеральной водой и прочими безалкогольными напитками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИКА СЗ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",84153000,31.12.2018,"ООО ""НИКА СЗ"""
7819027199,1,115000,85.41,Образование дополнительное детей и взрослых,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" ИМПУЛЬС ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",137000,31.12.2018,"ООО "" ИМПУЛЬС """
7840056080,5,207473000,,,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БЕТА - ИНВЕСТИЦИИ""",,225270000,31.12.2018,
7819021006,1,0,46.43,Торговля оптовая бытовыми электротоварами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ДЕЛОВОГО СОТРУДНИЧЕСТВА - ПЕТЕРГОФ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""ЦДС - ПЕТЕРГОФ"""
7810301873,0,,47.19.1,Торговля розничная большим товарным ассортиментом с преобладанием непродовольственных товаров в неспециализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОНИКА ПЛЮС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ООО ""БОНИКА ПЛЮС"""
7810772897,2,1892000,62.02,Деятельность консультативная и работы в области компьютерных технологий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВС-СПБ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",2460000,31.12.2018,"ООО ""АВС-СПБ"""
7805571842,11,27454000,49.41.1,Перевозка грузов специализированными автотранспортными средствами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СФЕРА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",28282000,31.12.2018,"ООО ""СФЕРА"""
7819018980,4,2381000,80.10,Деятельность частных охранных служб,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННОЕ ПРЕДПРИЯТИЕ ""БАЛТ-СЕКЬЮРИТИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",3011000,31.12.2018,"ООО ""ОП БАЛТ-СЕКЬЮРИТИ"""
7819307196,1,17139000,,,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАВАЛЬКАДА""",,17140000,31.12.2018,
7840064161,1,3004000,43.29,Производство прочих строительно-монтажных работ,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",3128000,31.12.2018,"ООО ""ГРАД"""
7807045612,2,1449000,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СП-МЕД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",3990000,31.12.2018,"ООО ""СП-МЕД"""
7819307573,8,7487000,86.10,Деятельность больничных организаций,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАРКОЛОГИЧЕСКАЯ КЛИНИКА ""НЕВА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",7731000,31.12.2018,"ООО ""НАРКОЛОГИЧЕСКАЯ КЛИНИКА ""НЕВА"""
7814496944,17,729618000,46.3,"Торговля оптовая пищевыми продуктами, напитками и табачными изделиями","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИКА СЕВЕРО-ЗАПАД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",740544000,31.12.2018,"ООО ""НИКА СЕВЕРО-ЗАПАД"""
7819315479,40,56876000,32.50,Производство медицинских инструментов и оборудования,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ПРОИЗВОДСТВЕННАЯ ФИРМА ""МЕДТЕХНИКА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",75811000,31.12.2018,"ООО ""НПФ ""МЕДТЕХНИКА"""
7826123619,6,13993000,33.12,Ремонт машин и оборудования,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЖМАСТЕР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",14171000,31.12.2018,"ООО ""ПОЖМАСТЕР"""
7819010999,1,2193000,95.22.1,Ремонт бытовой техники,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОДВОРЦОВОЕ РАДИОТЕЛЕВИЗИОННОЕ АТЕЛЬЕ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",2483000,31.12.2018,"ООО ""ПРТА"""
7802815096,1,6323000,46.90,Торговля оптовая неспециализированная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",6342000,31.12.2018,"ООО ""АЛЬЯНС"""
7819314130,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТНАЯ КОМПАНИЯ ""КВАНТ""",,,,
7841047810,1,34000,73.11,Деятельность рекламных агентств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНРЕК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",0,31.12.2018,"ООО ""МОНРЕК"""
7819017384,1,382000,46.42.12,Торговля оптовая нательным бельем,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИТМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1345000,31.12.2018,"ООО ""РИТМ"""
7819307975,9,6504000,80.10,Деятельность частных охранных служб,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ОХРАННОЕ ПРЕДПРИЯТИЕ  ""ЛЕНПЕХ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",6433000,31.12.2018,"ООО  ОП  ""ЛЕНПЕХ"""
7840437818,4,8909000,46.90,Торговля оптовая неспециализированная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИВЕС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",10685000,31.12.2018,"ООО ""ЮНИВЕС"""
7806297141,1,63139000,52.29,"Деятельность вспомогательная прочая, связанная с перевозками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФЛОГИСТИК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",63161000,31.12.2018,"ООО ""ПРОФЛОГИСТИК"""
4720030077,2,1301000,47.59,"Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕСЬЕ ФУРНЬЕ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",904000,31.12.2018,"ООО ""МЕСЬЕ ФУРНЬЕ"""
7816564389,,,47.2,"Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАДУС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",,,"ООО ""ГРАДУС"""
7819027872,2,1147000,13.1,Подготовка и прядение текстильных волокон,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛАС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПЕТЕРГОФ",1133000,31.12.2018,"ООО ""ЭЛАС"""
