INN,employees,expenses,okved_main_code,okved_main_name,org_name,place_info,revenue,revenue_date,short_name
7817007888,1,0,47.5,Торговля розничная прочими бытовыми изделиями в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕЛЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""ЛЕЛЬ"""
7809005037,1,0,43.12,Подготовка строительной площадки,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНОЕ ПРЕДПРИЯТИЕ-15""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""СП-15"""
7807331268,1,12911000,93.2,Деятельность в области отдыха и развлечений,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНОЕ БЮРО""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",12169000,31.12.2018,"ООО ""ПРОЕКТНОЕ БЮРО"""
7820038660,2,10016000,71.12.45,Инженерные изыскания в строительстве,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТИЙСКАЯ СОВМЕСТНАЯ КОМПАНИЯ ""ЕВРОИНЖИНИРИНГ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",15883000,31.12.2018,"ООО ""БСК""ЕВРОИНЖИНИРИНГ"""
7820326718,12,56526000,47.73,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АПТЕКИ24""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",58964000,31.12.2018,"ООО ""АПТЕКИ24"""
7820303566,29,103933000,43.99,"Работы строительные специализированные прочие, не включенные в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИСТРАНСКОМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",109496000,31.12.2018,"ООО ""СТК"""
7822001419,4,6139000,47.19,Торговля розничная прочая в неспециализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОИСК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",5378000,31.12.2018,"ООО ""ПОИСК"""
7820024241,3,434000,46.69.5,"Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕРСТРОЙКОМПАНИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",2290000,31.12.2018,"ООО ""МСК"""
7822005043,1,5044000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕТСКИЙ МИР ПЛЮС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",6030000,31.12.2018,"ООО ""ДЕТСКИЙ МИР ПЛЮС"""
7802716070,1,1668000,58,Деятельность издательская,"ИЗДАТЕЛЬСТВО ""ПЕТРОНИЙ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",1369000,31.12.2018,"ИЗДАТЕЛЬСТВО ""ПЕТРОНИЙ"" (ООО)"
7801405964,5,6853000,49.10,Деятельность железнодорожного транспорта: междугородные и международные пассажирские перевозки,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОККА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",9285000,31.12.2018,"ООО ""ЛОККА"""
7820040589,3,4975000,71.12,"Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРКОН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",4727000,31.12.2018,"ООО ""АРКОН"""
7811579310,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТИМУЛ ПЛЮС""",,,,
7822001306,3,990000,96.02,Предоставление услуг парикмахерскими и салонами красоты,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСЛАН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",1048000,31.12.2018,"ООО ""РУСЛАН"""
7805365367,1,33000,82.99,"Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛГОРИТМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""АЛГОРИТМ"""
7804300286,5,9257000,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРАЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",10640000,31.12.2018,"ООО ""АРАЛ"""
7820017861,6,179461000,70.22,Консультирование по вопросам коммерческой деятельности и управления,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""СТРОЙСВЕТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",180581000,31.12.2018,"ООО ""СТРОЙСВЕТ"""
7825002107,2,5302000,43.99,"Работы строительные специализированные прочие, не включенные в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКАЯ ФИРМА ""НЕВКА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",8674000,31.12.2018,"ООО ПКФ ""НЕВКА"""
7813577140,2,,74.30,Деятельность по письменному и устному переводу,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРОСС ЭНЕРДЖИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",,,"ООО ""КРОСС ЭНЕРДЖИ"""
7807019210,25,13815000,85.42.9,"Деятельность по дополнительному профессиональному образованию прочая, не включенная в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОССИЙСКАЯ АКАДЕМИЯ УПРАВЛЕНИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",14523000,31.12.2018,РОССИЙСКАЯ АКАДЕМИЯ УПРАВЛЕНИЯ
7822001786,1,139000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЗАЛИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",1012000,31.12.2018,"ООО ""АЗАЛИЯ"""
7810722617,2,21000,08.12,"Разработка гравийных и песчаных карьеров, добыча глины и каолина","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",13000,31.12.2018,"ООО ""СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ"""
7817317262,17,13474000,86.10,Деятельность больничных организаций,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОПЕЙСКИЙ ИНСТИТУТ ЗДОРОВЬЯ СЕМЬИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",17808000,31.12.2018,"ООО ""Е И З С"""
7820039858,67,496444000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛАЙТЕ-СПБ""",,538720000,31.12.2018,
7806184275,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАРТ ШОП""",,,,
7805321240,2,7762000,56.29,Деятельность предприятий общественного питания по прочим видам организации питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЗНЬ ОДНА""",САНКТ-ПЕТЕРБУРГ ГОРОД,7869000,31.12.2018,"ООО ""ЖИЗНЬ ОДНА"""
7820300935,1,580000,71.11.1,"Деятельность в области архитектуры, связанная с созданием архитектурного объекта","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛСПЕЦСТРОЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",651000,31.12.2018,"ООО""ЖИЛСПЕЦСТРОЙ"""
7820035349,2,0,45,Торговля оптовая и розничная автотранспортными средствами и мотоциклами и их ремонт,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИОГЕН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""ДИОГЕН"""
7820029049,1,0,46.3,"Торговля оптовая пищевыми продуктами, напитками и табачными изделиями","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДУБРАВА - ОПТИМА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""ДУБРАВА - ОПТИМА"""
7822005251,4,189576000,71.11.1,"Деятельность в области архитектуры, связанная с созданием архитектурного объекта","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""САЛЮТ ПРЕСТИЖ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",192355000,31.12.2018,"ЗАО""САЛЮТ ПРЕСТИЖ"""
7842461703,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""",,,,
7810595292,0,10241000,46.3,"Торговля оптовая пищевыми продуктами, напитками и табачными изделиями",ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВЫЙ ДОМ ЛАТВИЯ,"САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",8322000,31.12.2018,"ООО ""ТОРГОВЫЙ ДОМ ЛАТВИЯ"""
7805141896,3,51544000,68.32.1,Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСАНТЕХМОНТАЖ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",55723000,31.12.2018,"ООО ""ССМ"""
7810428630,0,991000,46.72.22,"Торговля оптовая цветными металлами в первичных формах, кроме драгоценных","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕРМЕС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",991000,31.12.2018,"ООО ""ГЕРМЕС"""
7810468135,1,5000,68.32,Управление недвижимым имуществом за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ""КАПИТЕЛЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,ООО УК «КАПИТЕЛЬ»
7840419343,17,24706000,28.9,Производство прочих машин специального назначения,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""ТЕХНОЛОГИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",31791000,31.12.2018,"ООО ""ПК ""ТЕХНОЛОГИЯ"""
7805563263,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКТОРИЯ ЛОГИСТИК""",,,,
7822000944,1,271000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛИНА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",470000,31.12.2018,"ООО ""АЛИНА"""
7820312592,7,19077000,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ЛЮБАВА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",19080000,31.12.2018,"ООО ""ЛЮБАВА"""
7840328791,1,926000,47.24.21,Торговля розничная мучными кондитерскими изделиями в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕСТА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",959000,31.12.2018,"ООО ""ВЕСТА"""
7820028133,1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСТОК""",,,,
7841493822,0,0,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАЛЬКОН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""ФАЛЬКОН"""
7822001602,,,86.23,Стоматологическая практика,"ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""СТОМАТОЛОГ""- КООПЕРАТИВ","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",,,"ПК ""СТОМАТОЛОГ"""
7820037113,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЯТИЧ""",,,,
7820031369,,,,,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТ-ИНВЕСТ""",,,,
7820025020,8,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САНКТ-ПЕТЕРБУРГСКОЕ СОЦИАЛЬНО-РЕАБИЛИТАЦИОННОЕ ПРЕДПРИЯТИЕ ""ПАВЕЛ"" ВСЕРОССИЙСКОГО ОБЩЕСТВА ГЛУХИХ""",,,,
7806170297,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕДИНСТВО ЗЕМЛИ""",,,,
7820024749,0,0,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЮЗАННА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""СЮЗАННА"""
7820316830,1,7279000,43.11,Разборка и снос зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСТАНТИНОВСКИЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",7325000,31.12.2018,"ООО ""КОНСТАНТИНОВСКИЙ"""
7805211208,1,5436000,90.0,"Деятельность творческая, деятельность в области искусства и организации развлечений","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРХИТЕКТУРНАЯ МАСТЕРСКАЯ ""ЭЙДОС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",4875000,31.12.2018,"ООО ""АРХИТЕКТУРНАЯ МАСТЕРСКАЯ ""ЭЙДОС"""
7820311704,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЫШЛЕННАЯ БЕЗОПАСНОСТЬ""",,,,
7806246926,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМЦ""",,,,
7822003303,11,9740000,86.23,Стоматологическая практика,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЗОН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",10096000,31.12.2018,"ЗАО ""МЕЗОН"""
7820032644,1,2943000,47.59.9,"Торговля розничная бытовыми изделиями и приборами, не включенными в другие группировки, в специализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ПРОМЕТЕЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПУШКИН",3921000,31.12.2018,"ООО  ""ПРОМЕТЕЙ"""
7810600231,1,8000,90.01,Деятельность в области исполнительских искусств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКАЯ КРАСАВИЦА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""РУССКАЯ КРАСАВИЦА"""
7841493830,0,0,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАВОРИТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""ФАВОРИТ"""
7806242287,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖ""",,,,
7806532839,7,40196000,38.32.53,Обработка отходов и лома пластмасс,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАСТ-ДЕТАЛЬ78""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",43357000,31.12.2018,"ООО  ""ПЛАСТ-ДЕТАЛЬ78"""
7816311500,1,4461000,46.14,"Деятельность агентов по оптовой торговле машинами, промышленным оборудованием, судами и летательными аппаратами","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВЫЙ ДОМ ""ТЁПЛЫЙ МИР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",4148000,31.12.2018,"ООО ТД ""ТЁПЛЫЙ МИР"""
7820304986,1,922000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОПОСАХА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",1081000,31.12.2018,"ООО ""КОПОСАХА"""
7820317311,5,2578000,47.1,Торговля розничная в неспециализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЮЗ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",2730000,31.12.2018,"ООО ""СОЮЗ"""
7820308148,282,266846000,,,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМБИНАТ СОЦИАЛЬНОГО ПИТАНИЯ ПУШКИНСКОГО РАЙОНА""",,267036000,31.12.2018,
7810832747,3,24829000,49.10,Деятельность железнодорожного транспорта: междугородные и международные пассажирские перевозки,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРСЕРВИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",28327000,31.12.2018,"ООО ""ИНТЕРСЕРВИС"""
7822001313,5,954000,96.02,Предоставление услуг парикмахерскими и салонами красоты,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",957000,31.12.2018,"ООО ""ФЕЯ"""
7820041310,5,7553000,43.22,"Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САНТЕХСИСТЕМЫ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",7730000,31.12.2018,"ООО ""СТС"""
7820008144,2,1352,16.10.2,"Производство пиломатериалов, профилированных по кромке; производство древесного полотна, древесной муки; производство технологической щепы или стружки","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО  ""ДИНАМО - СЕРВИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК ДИНАМО",2172,31.12.2018,"ЗАО ""ДИНАМО - СЕРВИС"""
7820024379,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОВТОРТРАНС""",,,,
7820041769,4,6188000,,,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ <<ФАБРИКА СПОРТИВНОГО ИНВЕНТАРЯ ФСО <<ДИНАМО>>,,6274000,31.12.2018,
